Id,Client,Product name,On hand,Pos,Asin,Retailer sku
53fc2d5b3bae3ee85a00003d,Target.com,SONY PS4 Knack/Controller/Camera,0,0,14793688.0,14793688.0
53fc2d5b3bae3ee85a00003c,Target.com,SONY PS4 COD/Camera/Controller,0,0,14793686.0,14793686.0
53fc2d5b3bae3ee85a00003b,Target.com,SONY PS4 WatchDogs/Camera/Controlle,0,0,14793685.0,14793685.0
53fc2d5b3bae3ee85a00003a,Target.com,SONY PS4 Battlefield/Camera/Control,0,0,14793684.0,14793684.0
53fc2d5b3bae3ee85a000039,Target.com,SONY PS4 Killzone/Camera/Controller,0,0,14793683.0,14793683.0
53fc2d5b3bae3ee85a000038,Target.com,SONY PS4 DriveClub/Camera/Controlle,0,0,14793682.0,14793682.0
53fc2d5b3bae3ee85a000037,Target.com,SONY PS3 12GB,0,0,14681625.0,14681625.0
53fc2d5b3bae3ee85a000036,Target.com,SONY PS4/The Order Bundle,0,0,14644817.0,14644817.0
53fc2d5b3bae3ee85a000035,Target.com,SONY PS4/Infamous Bundle,0,0,14644816.0,14644816.0
53fc2d5b3bae3ee85a000034,Target.com,SONY PS4/Drive Club Bundle,0,0,14644815.0,14644815.0
53fc2d5b3bae3ee85a000033,Target.com,SONY PS4/Knack Bundle,0,0,14644814.0,14644814.0
53fc2d5b3bae3ee85a000032,Target.com,SONY PS4/Killzone Bundle,0,0,14644813.0,14644813.0
53fc2d5b3bae3ee85a000031,Target.com,SONY BEST OF PLAYSTATION NW PS3,11,0,14641684.0,14641684.0
53fc2d5b3bae3ee85a000030,Target.com,SONY PS4 Infamous: Second Son,3,0,14632341.0,14632341.0
53fc2d5b3bae3ee85a00002f,Target.com,SONY PS4 Drive Club,0,0,14632340.0,14632340.0
53fc2d5b3bae3ee85a00002e,Target.com,SONY PlayStation 4 Camera,39,6,14632007.0,14632007.0
53fc2d5b3bae3ee85a00002d,Target.com,SONY PlayStation 4 DS4 - Black,492,19,14632006.0,14632006.0
53fc2d5b3bae3ee85a00002c,Target.com,SONY PS4 The Order 1886,0,0,14632005.0,14632005.0
53fc2d5b3bae3ee85a00002b,Target.com,SONY PS3 GAME BEYOND: TWO SOULS,12,18,14545179.0,14545179.0
53fc2d5b3bae3ee85a00002a,Target.com,SONY VITA GAME NCF TEARAWAY,22,66,14545177.0,14545177.0
53fc2d5b3bae3ee85a000029,Target.com,SONY PlayStation 4 Console,893,18,14485673.0,14485673.0
53fc2d5b3bae3ee85a000028,Target.com,SONY PS4 GAME NCF KNACK Multi,224,671,14485671.0,14485671.0
53fc2d5b3bae3ee85a000027,Target.com,SONY PS4 Killzone 4,506,303,14485670.0,14485670.0
53fc2d5b3bae3ee85a000026,Target.com,SONY VITA GAME SOUL SACRIFICE,8,0,14485565.0,14485565.0
53fc2d5b3bae3ee85a000025,Target.com,SONY PS3 500GB WHITE,0,0,14409495.0,14409495.0
53fc2d5b3bae3ee85a000024,Target.com,SONY PS3 LAST OF US,52,19,14352742.0,14352742.0
53fc2d5b3bae3ee85a000023,Target.com,SONY PS3 RESISTANCE TRILOGY,1,0,14297453.0,14297453.0
53fc2d5b3bae3ee85a000022,Target.com,SONY PS3 250GB Last of Us + Batman,22,0,14283960.0,14283960.0
53fc2d5b3bae3ee85a000021,Target.com,SONY PS3 BNDL 250 GB UNCHTED 3,0,0,14277915.0,14277915.0
53fc2d5b3bae3ee85a000020,Target.com,SONY PS3 BNDL500 GB + AC III,0,0,14277913.0,14277913.0
53fc2d5b3bae3ee85a00001f,Target.com,SONY PS3 DUALSHOCK3 RED,1674,5022,14233211.0,14233211.0
53fc2d5b3bae3ee85a00001e,Target.com,Sony PS3 ACC SONY NEW OWNERS KIT,70,105,14165115.0,14165115.0
53fc2d5b3bae3ee85a00001d,Target.com,SONY PS3 GAME RATCHET & CLANK COLL,0,0,14073870.0,14073870.0
53fc2d5b3bae3ee85a00001c,Target.com,Vita Protective Film,292,125,13985553.0,13985553.0
53fc2d5b3bae3ee85a00001b,Target.com,Vita 4gb Memory Card,79,79,13985535.0,13985535.0
53fc2d5b3bae3ee85a00001a,Target.com,Sony Ratchet & Clank Ftr 1 & 2 Pk,0,0,13949839.0,13949839.0
53fc2d5b3bae3ee85a000019,Target.com,Sony Jak and Daxter Collection,0,0,13949838.0,13949838.0
53fc2d5b3bae3ee85a000018,Target.com,Sony MLB 12: The Show,0,0,13904454.0,13904454.0
53fc2d5b3bae3ee85a000017,Target.com,Sony PS3 Dual Shock3 Contro-White,17,8,13889244.0,13889244.0
53fc2d5b3bae3ee85a000016,Target.com,Sony PS3 DUALSHOCK3 CNTLR-BLUE,38,4,13846843.0,13846843.0
53fc2d5b3bae3ee85a000015,Target.com,Sony PS3 DUALSHOCK3 CNTRL-BLACK,214,35,13846842.0,13846842.0
53fc2d5b3bae3ee85a000014,Target.com,Sony PS3 DUALSHOCK3 CNTRL-PINK,171,0,13846841.0,13846841.0
53fc2d5b3bae3ee85a000013,Target.com,SONY PS3 LBP 2:SPECIAL ED,0,0,13831715.0,13831715.0
53fc2d5b3bae3ee85a000012,Target.com,SONY Resistance Burning Skies,247,0,13765042.0,13765042.0
53fc2d5b3bae3ee85a000011,Target.com,PS3 SONY STEREO HEADSET,58,9,B005C31CX4,13727799.0
53fc2d5b3bae3ee85a000010,Target.com,SONY Hot Shots Golf,52,0,B0054SCX94,13590824.0
53fc2d5b3bae3ee85a00000f,Target.com,SONY Gravity (working title),24,72,B0054SCW3Q,13590822.0
53fc2d5b3bae3ee85a00000e,Target.com,SONY Little Deviants ???,13,39,B0054SCU7Y,13590818.0
53fc2d5b3bae3ee85a00000d,Target.com,SONY Uncharted: Golden Abyss,88,0,B0054SCT98,13590816.0
53fc2d5b3bae3ee85a00000c,Target.com,SONY Eyepet & Friends,113,0,B004VQDA06,13586352.0
53fc2d5b3bae3ee85a00000b,Target.com,SONY PS3 TWISTED METAL X,0,0,B003O6KWZK,13509918.0
53fc2d5b3bae3ee85a00000a,Target.com,SONY ps3 Resistance 3,1,0,B003O6E67A,13276246.0
53fc2d5b3bae3ee85a000009,Target.com,SONY PS3 Ratchet & Clank Collection,0,0,B004GN6QSW,13276106.0
53fc2d5b3bae3ee85a000008,Target.com,SONY PS3 GAME NCF UNCHARTED 2:GOTY,132,32,B002I0F5I2,13083389.0
53fc2d5b3bae3ee85a000007,Target.com,PS3 HW Move Bundle,0,0,B002I0K956,12984024.0
53fc2d5b3bae3ee85a000006,Target.com,Motion Control Charging Station,123,184,B003O6G114,12980652.0
53fc2d5b3bae3ee85a000005,Target.com,EyePet,0,0,B002OOVJUA,12805137.0
53fc2d5b3bae3ee85a000004,Target.com,Move Navigation Controller,0,0,B002I0K6X6,12802358.0
53fc2d5b3bae3ee85a000003,Target.com,Move Motion Controller PS3,0,0,B002I0J51U,12802357.0
53fc2d5b3bae3ee85a000002,Target.com,PS3 Dual Shock3 Contr - Red,135,15,B002GJRQSC,12447327.0
53fc2d5b3bae3ee85a000001,Target.com,Blu-ray Disc Remote PS3,58,174,B000M17AVO,10519467.0
53fc2d533bae3e475f00002a,Synnex Inv,PSV TEARAWAY,63,44212,711719221241.0,3651692
53fc2d533bae3e475f000029,Synnex Inv,PSV SLY COOPER THIEVES IN TIME,5,44212,711719221302.0,3381378
53fc2d533bae3e475f000028,Synnex Inv,PSV MLB 14,39,44212,711719221746.0,3733937
53fc2d533bae3e475f000027,Synnex Inv,PSV JAK AND DAXTER COLLECTION,19,44212,711719221272.0,3566218
53fc2d533bae3e475f000026,Synnex Inv,PSV HARDWARE 3G AND WI-FI,5,44212,711719220329.0,2988765
53fc2d533bae3e475f000025,Synnex Inv,PSV GOD OF WAR COLLECTION,10,44212,711719221883.0,3778113
53fc2d533bae3e475f000024,Synnex Inv,PSV BORDERLANDS 2,30,44212,711719039549.0,3733936
53fc2d533bae3e475f000023,Synnex Inv,PS4AC PLAYSTATION EYE CAMERA,302,44212,711719100409.0,3637714
53fc2d533bae3e475f000022,Synnex Inv,PS4AC DS4 CONTROLLER BLACK,158,44212,711719100379.0,3637713
53fc2d533bae3e475f000021,Synnex Inv,PS4 SYSTEM 500GB,4777,44212,711719100348.0,3637712
53fc2d533bae3e475f000020,Synnex Inv,PS4 MLB 14,2208,44212,711719043430.0,3733941
53fc2d533bae3e475f00001f,Synnex Inv,PS4 KNACK,3012,44212,711719100126.0,3637717
53fc2d533bae3e475f00001e,Synnex Inv,PS4 KILLZONE 4,2958,44212,711719100089.0,3637716
53fc2d533bae3e475f00001d,Synnex Inv,PS4 INFAMOUS: SECOND SON-LIMITED EDITION,197,44212,711719039655.0,3733940
53fc2d533bae3e475f00001c,Synnex Inv,PS4 GOLD WIRELESS HEADSET -PS3 VITA COMP,2962,44212,711719100294.0,3750467
53fc2d533bae3e475f00001b,Synnex Inv,PS3LITTLE BIG PLANET KARTING,262,44212,711719982548.0,3376334
53fc2d533bae3e475f00001a,Synnex Inv,PS3AC PULSE WIRELESS STEREO HEADSET,80,44212,711719990376.0,3324543
53fc2d533bae3e475f000019,Synnex Inv,PS3AC PLAYSTATION EYE,3,44212,711719990284.0,3052248
53fc2d533bae3e475f000018,Synnex Inv,PS3AC DUAL SHOCK 3 CONTROLLER (WHITE),42,44212,711719990130.0,3040041
53fc2d533bae3e475f000017,Synnex Inv,PS3AC DUAL SHOCK 3 CONTROLLER (CAMO),1,44212,711719990000.0,3040036
53fc2d533bae3e475f000016,Synnex Inv,PS3AC DUAL SHOCK 3 CONTROLLER (BLACK),35,44212,711719990048.0,3040037
53fc2d533bae3e475f000015,Synnex Inv,PS3 THE LAST OF US,390,44212,711719981749.0,3489069
53fc2d533bae3e475f000014,Synnex Inv,PS3 SYSTEM 500GB THE LAST OF US,904,44212,711719050520.0,3733935
53fc2d533bae3e475f000013,Synnex Inv,PS3 SYSTEM 500GB LEGO THE HOBBIT,143,44212,711719051138.0,3801411
53fc2d533bae3e475f000012,Synnex Inv,PS3 SYSTEM 250GB MOVE SPORTS CHAMP,2,44212,711719991564.0,3422706
53fc2d533bae3e475f000011,Synnex Inv,PS3 SLY COOPER:THIEVES IN TIME,21,44212,711719982470.0,2987325
53fc2d533bae3e475f000010,Synnex Inv,PS3 RATCHET CLANK FULL FRONTAL ASSAULT,19,44212,711719983804.0,3408431
53fc2d533bae3e475f00000f,Synnex Inv,PS3 PUPPETEER,30,44212,711719982272.0,3616403
53fc2d533bae3e475f00000e,Synnex Inv,PS3 PS3 KILLZONE COLLECTION 2 DISC,355,44212,711719990758.0,3376331
53fc2d533bae3e475f00000d,Synnex Inv,PS3 MOVE-THE SHOOT,3,44212,711719822226.0,2736726
53fc2d533bae3e475f00000c,Synnex Inv,PS3 MOVE HEROES (MOTION CONTROL),4,44212,711719824824.0,2736730
53fc2d533bae3e475f00000b,Synnex Inv,PS3 MLB 14 THE SHOW,179,44212,711719991953.0,3733938
53fc2d533bae3e475f00000a,Synnex Inv,PS3 MLB 14 & NBA 2K14 2PK,26,44212,711719051305.0,3801410
53fc2d533bae3e475f000009,Synnex Inv,PS3 MLB 13 THE SHOW,58,44212,711719984733.0,3449426
53fc2d533bae3e475f000008,Synnex Inv,PS3 KILLZONE 3,24,44212,711719823421.0,2712383
53fc2d533bae3e475f000007,Synnex Inv,PS3 GRAN TURISMO 6,22,44212,711719982968.0,3651694
53fc2d533bae3e475f000006,Synnex Inv,PS3 GRAN TURISMO 5 XL EDITION,37,44212,711719983941.0,3135261
53fc2d533bae3e475f000005,Synnex Inv,PS3 GOD OF WAR ASCENSION,39,44212,711719982326.0,3381379
53fc2d533bae3e475f000004,Synnex Inv,PS3 BEST OF PSN VOL 1,21,44212,711719992059.0,3566789
53fc2d533bae3e475f000003,Synnex Inv,PS PLUS 3 MONTH SUBSCRIPTION,327,44212,711719039792.0,3685636
53fc2d533bae3e475f000002,Synnex Inv,PS PLUS 12 MONTH SUBSCRIPTION,2,44212,711719039808.0,3685637
53fc2d533bae3e475f000001,Synnex Inv,BEYOND TWO SOULS,945,44212,711719982982.0,3651688
53fc2d493bae3e9ebd000023,Sony Rtl Ops,PSV MLB 13 THE SHOW,6,1,PSV22115, - 
53fc2d493bae3e9ebd000022,Sony Rtl Ops,Uncharted Golden Abyss,15,1,PSV22026, - 
53fc2d493bae3e9ebd000021,Sony Rtl Ops,VITA KILLZONE MERCENARY,17,3,PSV22022, - 
53fc2d493bae3e9ebd000020,Sony Rtl Ops,Little Deviants,183,2,PSV22008, - 
53fc2d493bae3e9ebd00001f,Sony Rtl Ops,PS4 INFAMOUS: SECOND SON,100,18,PS410005, - 
53fc2d493bae3e9ebd00001e,Sony Rtl Ops,PS3 UNCHARTED 3 GOTY,21,2,PS399086, - 
53fc2d493bae3e9ebd00001d,Sony Rtl Ops,PS3 MLB 2012,1,2,PS398295, - 
53fc2d493bae3e9ebd00001c,Sony Rtl Ops,Carnival Island,25,1,PS398271, - 
53fc2d493bae3e9ebd00001b,Sony Rtl Ops,PS3 MOVE SOFTWARE BUNDLE.....,40,2,PS398262, - 
53fc2d493bae3e9ebd00001a,Sony Rtl Ops,PS3 UNCHARTED 2 GOTY....,9,2,PS398257, - 
53fc2d493bae3e9ebd000019,Sony Rtl Ops,PS3 LBP KARTING,26,1,PS398254, - 
53fc2d493bae3e9ebd000018,Sony Rtl Ops,PS3 LITTLE BIG PLANET 2....,31,6,PS398245, - 
53fc2d493bae3e9ebd000017,Sony Rtl Ops,PS3 UNCHARTED 3,33,1,PS398233, - 
53fc2d493bae3e9ebd000016,Sony Rtl Ops,PS3 SHOOT MC....,141,1,PS398222, - 
53fc2d493bae3e9ebd000015,Sony Rtl Ops,PS3 INFAMOUS,3,2,PS398119, - 
53fc2d493bae3e9ebd000014,Sony Rtl Ops,PS3 TWISTED METAL,42,2,PS398106, - 
53fc2d493bae3e9ebd000013,Sony Rtl Ops,ART OF GOD OF WAR III,0,1,PS302724, - 
53fc2d493bae3e9ebd000012,Sony Rtl Ops,PS4 GAMING BUNDLE CONSOLE & DS4,324,59,PS490005, - 
53fc2d493bae3e9ebd000011,Sony Rtl Ops,PS4 GAMING BUNDLE CALL OF DUTY & DS4,14,20,PS490004, - 
53fc2d493bae3e9ebd000010,Sony Rtl Ops,PS4 GAME UNIT,751,2,PS410034, - 
53fc2d493bae3e9ebd00000f,Sony Rtl Ops,PSVITA travel pouch...,1,8,PSV22073, - 
53fc2d493bae3e9ebd00000e,Sony Rtl Ops,PSVITA carrying case,15,3,PSV22072, - 
53fc2d493bae3e9ebd00000d,Sony Rtl Ops,PSVITA protective film - 2 pack...,0,3,PSV22044, - 
53fc2d493bae3e9ebd00000c,Sony Rtl Ops,PS VITA Car Adaptor,57,4,PSV22034, - 
53fc2d493bae3e9ebd00000b,Sony Rtl Ops,PS4 DUALSHOCK 4 - BLACK,0,21,PS410037, - 
53fc2d493bae3e9ebd00000a,Sony Rtl Ops,GOLD WIRELESS STEREO HEADSET,29,18,PS410029, - 
53fc2d493bae3e9ebd000009,Sony Rtl Ops,DUALSHOCK 3 - METALLIC GOLD.,39,1,PS399070, - 
53fc2d493bae3e9ebd000008,Sony Rtl Ops,PS3 BOOK OF SPELLS MOVE BNDL,20,4,PS399061, - 
53fc2d493bae3e9ebd000007,Sony Rtl Ops,PS3 PULSE WIRELESS HEADSET,18,1,PS399037, - 
53fc2d493bae3e9ebd000006,Sony Rtl Ops, DualShock 3 Controller - Classic White,15,2,PS399013, - 
53fc2d493bae3e9ebd000005,Sony Rtl Ops, DualShock 3 Controller - Black,22,3,PS399004, - 
53fc2d493bae3e9ebd000004,Sony Rtl Ops, DualShock 3 Controller - Urban Camo,25,1,PS399000, - 
53fc2d493bae3e9ebd000003,Sony Rtl Ops,BT HEADSET URBAN CAMO,19,2,PS398328, - 
53fc2d493bae3e9ebd000002,Sony Rtl Ops,PS3 SHOOTING GRIP....,38,6,PS398063, - 
53fc2d493bae3e9ebd000001,Sony Rtl Ops,PS3 MOVE NAV CONTROLLER.......,241,12,PS398059, - 
53fc2d433bae3e19dd0000ce,Sony Puerto Rico,PS VITA Hardware WiFi (PCH-2001) Bundle,53,7,0,3000274
53fc2d433bae3e19dd0000cd,Sony Puerto Rico,PS3 500GB HW BUNDLE LEGO THE HOBBIT,13,0,0,3000362
53fc2d433bae3e19dd0000cc,Sony Puerto Rico,PS4 MLB 14 The Show,54,1,0,10016
53fc2d433bae3e19dd0000cb,Sony Puerto Rico,PS4 INFAMOUS: SECOND SON LIMITED EDITION,145,2,0,3000096
53fc2d433bae3e19dd0000ca,Sony Puerto Rico,PS VITA MLB 14,28,0,0,22174
53fc2d433bae3e19dd0000c9,Sony Puerto Rico,PS VITA Bordelands 2,90,0,0,3000071
53fc2d433bae3e19dd0000c8,Sony Puerto Rico,PS3 500GB HW Bundle (CECH-4201C) - The Last of Us,51,0,0,3000239
53fc2d433bae3e19dd0000c7,Sony Puerto Rico,PS Gold Wireless Stereo Headset (CECHYA-0083),25,2,0,10029
53fc2d433bae3e19dd0000c6,Sony Puerto Rico,PSV TEARAWAY,24,0,0,22124
53fc2d433bae3e19dd0000c5,Sony Puerto Rico,PS4 KILLZONE,73,0,0,10008
53fc2d433bae3e19dd0000c4,Sony Puerto Rico,PS4 KNACK,62,1,0,10012
53fc2d433bae3e19dd0000c3,Sony Puerto Rico,PS4 CAMARA,24,8,0,10040
53fc2d433bae3e19dd0000c2,Sony Puerto Rico,PS4 DS4 (BLACK),29,9,0,10037
53fc2d433bae3e19dd0000c1,Sony Puerto Rico,PS4 HARDWARE 500GB,263,63,0,10034
53fc2d433bae3e19dd0000c0,Sony Puerto Rico,PSV KILLZONE MERCENARY,12,1,0,22022
53fc2d433bae3e19dd0000bf,Sony Puerto Rico,PS3 DS3 WIRELESS CONTROLLER METALIC GOLD,20,0,0,99070
53fc2d433bae3e19dd0000be,Sony Puerto Rico,PSV HW BUNDLE THE WALKING DEAD,1,0,0,22177
53fc2d433bae3e19dd0000bd,Sony Puerto Rico,PSV WALKING DEAD,0,0,0,22185
53fc2d433bae3e19dd0000bc,Sony Puerto Rico,PS3 500GB GTA BUNDLE,4,0,0,99288
53fc2d433bae3e19dd0000bb,Sony Puerto Rico,PS3 HW 12GB,18,2,0,99242
53fc2d433bae3e19dd0000ba,Sony Puerto Rico,PS3 500G LEGACY HW BUNDLE (99238),1,0,0,99238
53fc2d433bae3e19dd0000b9,Sony Puerto Rico,PS3 DS3 WIRELESS CONTROLLER METALIC GOLD,20,0,0,99070
53fc2d433bae3e19dd0000b8,Sony Puerto Rico,PS3 500GB HW BUNDLE RED GOD OF WAR,0,0,0,99073
53fc2d433bae3e19dd0000b7,Sony Puerto Rico,PSV MLB 13 THE SHOW,0,0,0,22115
53fc2d433bae3e19dd0000b6,Sony Puerto Rico,PS3 MLB 13 THE SHOW,0,0,0,98473
53fc2d433bae3e19dd0000b5,Sony Puerto Rico,PS3 250GB MOVE HW BUNDLE SPORT C & EYE P,69,0,0,99156
53fc2d433bae3e19dd0000b4,Sony Puerto Rico,PS3 500GB HW BUNDLE (LIMITED ED.WHITE),0,0,0,99154
53fc2d433bae3e19dd0000b3,Sony Puerto Rico,PS3 BOOK OF SPELLS WITH WONDERBOOK,0,0,0,99061
53fc2d433bae3e19dd0000b2,Sony Puerto Rico,PS3 KILLZONE TRILOGY COLLECTION  2 DISC,0,0,0,99184
53fc2d433bae3e19dd0000b1,Sony Puerto Rico,PS3 LITTLE BIG PLANET KARTING,0,0,0,98254
53fc2d433bae3e19dd0000b0,Sony Puerto Rico,PS3 250GB HW HOLIDAY BUNDLE 2012,0,0,0,99133
53fc2d433bae3e19dd0000af,Sony Puerto Rico,PS3 MOVE SW BUNDLE BOOK OF SPELLS WITH,0,0,0,99061
53fc2d433bae3e19dd0000ae,Sony Puerto Rico,PS3 LITTLE BIG PLANET KARTING,0,0,0,98254
53fc2d433bae3e19dd0000ad,Sony Puerto Rico,PS3 250GB HW BUNDLE BLACK FRIDAY 2012,0,0,0,98034
53fc2d433bae3e19dd0000ac,Sony Puerto Rico,PSV HW BUNDLE CALL OF DUTY,0,0,0,22152
53fc2d433bae3e19dd0000ab,Sony Puerto Rico,PS3 PULSE HEADSET,8,0,0,99037
53fc2d433bae3e19dd0000aa,Sony Puerto Rico,PS3 DS3 BUNDLE BLACK RATCHET AND CLANK COLLECTION,0,0,0,99136
53fc2d433bae3e19dd0000a9,Sony Puerto Rico,PS3 DS3 BUNDLE RED GOD OF WAR: SAGA,0,0,0,99116
53fc2d433bae3e19dd0000a8,Sony Puerto Rico,PS3 DS3 BUNDLE BLUE INFAMOUS 1&2,0,0,0,99115
53fc2d433bae3e19dd0000a7,Sony Puerto Rico,PSV HW BUNDLE ASSASSIN CREED 3 (WHITE),0,0,0,22151
53fc2d433bae3e19dd0000a6,Sony Puerto Rico,PS3 500GB HW BUNDLE ASSASSIN CREED 3,0,0,0,99105
53fc2d433bae3e19dd0000a5,Sony Puerto Rico,PS3 250GB Uncharted 3 GOTY & DUST,0,0,0,99106
53fc2d433bae3e19dd0000a4,Sony Puerto Rico,PS3 UNCHARTED 3 GOTY,0,0,0,99086
53fc2d433bae3e19dd0000a3,Sony Puerto Rico,PS3 SORCERY,0,0,0,98203
53fc2d433bae3e19dd0000a2,Sony Puerto Rico,PS3 STARHAWK,0,0,0,98181
53fc2d433bae3e19dd0000a1,Sony Puerto Rico,PS3 320GB CALL OF DUTY BUNDLE,0,0,0,99035
53fc2d433bae3e19dd0000a0,Sony Puerto Rico,PS3 DS3 CAMO+ KILLZONE 3 BUNDLE,0,0,0,99063
53fc2d433bae3e19dd00009f,Sony Puerto Rico,PSV Gravity Rush,0,0,0,22007
53fc2d433bae3e19dd00009e,Sony Puerto Rico,PSV RESISTANCE: BURNING SKIES,0,0,0,22025
53fc2d433bae3e19dd00009d,Sony Puerto Rico,PS VITA PORTABLE CHARGER,0,0,0,22076
53fc2d433bae3e19dd00009c,Sony Puerto Rico,PSV USB CABLE - PCH-ZUC1,0,0,0,22035
53fc2d433bae3e19dd00009b,Sony Puerto Rico,PSV AC ADAPTOR PCH-ZAC1M,0,0,0,22033
53fc2d433bae3e19dd00009a,Sony Puerto Rico,PSV CARD HOLDER - PCH-ZGC1,0,0,0,22046
53fc2d433bae3e19dd000099,Sony Puerto Rico,PSV PROTECTIVE FILM - PCH-ZPF1 2 PACK,0,0,0,22044
53fc2d433bae3e19dd000098,Sony Puerto Rico,PSV TRAVEL POUCH - PCH-ZTP1,0,0,0,22073
53fc2d433bae3e19dd000097,Sony Puerto Rico,PSV CASE - PCH-ZOC1,0,0,0,22072
53fc2d433bae3e19dd000096,Sony Puerto Rico,PSV 16GB MEMORY CARD - PCH-Z161,3,0,0,22040
53fc2d433bae3e19dd000095,Sony Puerto Rico,PSV 8GB MEMORY CARD - PCH-Z081,0,0,0,22039
53fc2d433bae3e19dd000094,Sony Puerto Rico,PSV 4GB MEMORY CARD - PCH-Z041,5,0,0,22038
53fc2d433bae3e19dd000093,Sony Puerto Rico,PSV CRADLE - PCH-ZCL1,0,0,0,22036
53fc2d433bae3e19dd000092,Sony Puerto Rico,PSV UNCHARTED GOLDEN ABYSS,0,0,0,22026
53fc2d433bae3e19dd000091,Sony Puerto Rico,PSV HOTSHOTS GOLF,0,0,0,22010
53fc2d433bae3e19dd000090,Sony Puerto Rico,PSV LITTLE DEVIANTS,0,0,0,22008
53fc2d433bae3e19dd00008f,Sony Puerto Rico,PSV WIPEOUT 2048,0,0,0,22003
53fc2d433bae3e19dd00008e,Sony Puerto Rico,PSV MODNATION RACERS ROAD TRIP,0,0,0,22001
53fc2d433bae3e19dd00008d,Sony Puerto Rico,PS VITA STARTER KIT WITH MEMORY CARD,0,0,0,22047
53fc2d433bae3e19dd00008c,Sony Puerto Rico,PS VITA 3G(PCH-1101),0,0,0,22131
53fc2d433bae3e19dd00008b,Sony Puerto Rico,PSV HARDWARE WI-FI (PCH-1001),3,0,0,22031
53fc2d433bae3e19dd00008a,Sony Puerto Rico,PSV 32GB MEMORY CARD (PCH-Z321),0,0,0,22041
53fc2d433bae3e19dd000089,Sony Puerto Rico,PSVITA FIRST EDITION BUNDLE,0,0,0,22056
53fc2d433bae3e19dd000088,Sony Puerto Rico,PS3 DS3 METALIC BLUE UNCHARTED BUNDLE,0,0,0,98337
53fc2d433bae3e19dd000087,Sony Puerto Rico,PS3 DS3 DEEP RED GOD OF WAR BUNDLE,0,0,0,98336
53fc2d433bae3e19dd000086,Sony Puerto Rico,PS3 160GB HARRY POTTER BUNDLE,0,0,0,98331
53fc2d433bae3e19dd000085,Sony Puerto Rico,PS3 MLB 12 THE SHOW,0,0,0,98295
53fc2d433bae3e19dd000084,Sony Puerto Rico,PSP BACK TO SCHOOL BUNDLE (PSP-3001XPB),0,0,0,98874
53fc2d433bae3e19dd000083,Sony Puerto Rico,PSP ENTERTAIMENT BUNDLE (PSP-3001XPB),0,0,0,98864
53fc2d433bae3e19dd000082,Sony Puerto Rico,PS3 Eyepet & Friends,0,0,0,98235
53fc2d433bae3e19dd000081,Sony Puerto Rico,PS3 Move Sharpshooter Bundle (Golden Eye 007),745,0,0,98391
53fc2d433bae3e19dd000080,Sony Puerto Rico,PS3 160GB BLACK FRIDAY BUNDLE 2011,211,0,0,98310
53fc2d433bae3e19dd00007f,Sony Puerto Rico,PSP Cars 2,67,0,0,98766
53fc2d433bae3e19dd00007e,Sony Puerto Rico,PS3 DS3 CONTROLLER URBAN CAMOUFLAGE,3,0,0,99000
53fc2d433bae3e19dd00007d,Sony Puerto Rico,PS3 New Owner's Kit,0,0,0,98323
53fc2d433bae3e19dd00007c,Sony Puerto Rico,PSP inviZimals 2: Shadow Zone,0,0,0,98760
53fc2d433bae3e19dd00007b,Sony Puerto Rico,PS3 Everybody Dance,0,0,0,98365
53fc2d433bae3e19dd00007a,Sony Puerto Rico,PS3 Ratchet & Clank: All 4 One,0,0,0,98175
53fc2d433bae3e19dd000079,Sony Puerto Rico,PS3 3D GLASSES (CECH-ZEGIU),0,0,0,98079
53fc2d433bae3e19dd000078,Sony Puerto Rico,CECH-ZED1U X (PS3 Display 3D),0,0,27445185,98078
53fc2d433bae3e19dd000077,Sony Puerto Rico,PS3 320GB Uncharted 3 Bundle,0,0,0,98438
53fc2d433bae3e19dd000076,Sony Puerto Rico,PS3 UNCHARTED 3 COLLECTOR'S EDITION,0,0,0,98366
53fc2d433bae3e19dd000075,Sony Puerto Rico,PS3 UNCHARTED 3 DRAKE'S DECEPTION,95,0,0,98233
53fc2d433bae3e19dd000074,Sony Puerto Rico,Uncharted 1 & 2 Dual Pack,54,0,0,98375
53fc2d433bae3e19dd000073,Sony Puerto Rico,Wireless Stereo Headset,6,0,0,98085
53fc2d433bae3e19dd000072,Sony Puerto Rico,God of War: Origins Collection,0,0,0,98289
53fc2d433bae3e19dd000071,Sony Puerto Rico,SCPH-10010U,11,0,27225030,98251
53fc2d433bae3e19dd000070,Sony Puerto Rico,PS3 MLB 11: THE SHOW,13,0,0,98026
53fc2d433bae3e19dd00006f,Sony Puerto Rico,PS3 MOVE SHARPSHOOTER,0,0,0,98100
53fc2d433bae3e19dd00006e,Sony Puerto Rico,PS3 160GB KILLZONE 3 BUNDLE,63,0,0,98284
53fc2d433bae3e19dd00006d,Sony Puerto Rico,PS3 160GB CALL OF DUTY:BLACK OPS BUNDLE,89,0,0,98439
53fc2d433bae3e19dd00006c,Sony Puerto Rico,PS3 MOVE SHARPSHOTER(BUNDLE) RESISTANCE,99,0,0,98367
53fc2d433bae3e19dd00006b,Sony Puerto Rico,PS3 RESISTANCE 3,0,0,0,98176
53fc2d433bae3e19dd00006a,Sony Puerto Rico,PS3 RESISTANCE 1&2 DUAL PACK,0,0,0,98376
